序号,区划层级,省份区划编码,地市区划编码,地市区划名称,区县区划编码,区县区划名称,机构层级,省份机构名称,地市机构编码,地市机构名称,区县机构编码,区县机构名称,网点机构编码,网点机构名称,主码,法定客户名称,子码,协议客户名称,业务关系码,业务关系名称,行业一级,行业二级,行业三级,客户等级,注册日期,客户经理编码,客户经理名称,首席客户经理编码,首席客户经理名称,团队编码,团队名称,统计期业务量_万件,统计期收入_万元,统计期重量_kg,对比期业务量_万件,对比期收入_万元,对比期重量_kg,col_38,col_39
1440,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1100830283691,长飞光纤光缆股份有限公司,80000010058655,长飞光纤-长飞前台,1030002342803,长飞光纤(长飞光纤光缆股份有限公司（前台）),商企类,生产加工制造业,汽车,白银,2018-01-05,03635573,李文枫,,,03635573,李文枫,0.0092,0.1094339607,14,0.0175,0.2716310301,135.6
1441,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1100928338780,武汉长飞智慧网络技术有限公司,91100874075216,武汉长飞智慧网络技术有限公司,1100144481947,武汉长飞智慧网络技术有限公司,商企类,生产加工制造业,加工制造,普通,2023-01-29,03881832,邢伟玉,,,,,0,0,0,0.003,0.0362966923,4.81
1442,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1100977032101,武汉万通鑫盛快递有限公司,91100904055117,武汉万通鑫盛快递有限公司,1100148287372,万通鑫盛(武汉万通鑫盛快递有限公司),商企类,交通运输、物流仓储,物流仓储,普通,2023-03-07,03469518,张涛,,,03469518,张涛,0.0104,0.1289273552,34.12,0.0092,0.1254466196,40.66
1443,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1100992722070,湖北清能碧桂园物业服务有限公司,91100907296814,湖北清能碧桂园物业服务有限公司,1100149234689,清能碧桂园(湖北清能碧桂园物业服务有限公司),商企类,房产建筑,物业管理、商业中心,普通,2023-03-17,03881832,邢伟玉,,,,,0,0,0,0.0001,0.0009433962,0.1
1446,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101019731363,武汉高芯科技有限公司,91100907350769,武汉高芯科技有限公司,1100244924502,武汉高芯科技有限公司(特快),商企类,生产加工制造业,大型设备、机电设备、重工业,,2026-03-31,03469518,张涛,,,03221332,周富海,0.007,0.1502358477,142.97,0,0,0
1447,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101062662599,物联云仓（成都）科技有限公司,91101048668746,物联云仓（成都）科技有限公司-鄂州,1100198484804,物联云仓（成都）科技有限公司(特快、电商标快),商企类,生产加工制造业,印刷、包装、造纸、办公设备、轻工业,普通,2024-08-26,03925877,曹翩,4003478967,申邦艳,03925877,曹翩,0.0016,0.0166415091,6.49,0.0001,0.0011274017,0.1
1448,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101151589822,快宝(上海)网络技术有限公司,91101016932925,快宝(上海)网络技术有限公司-快宝上门取件武汉市,1100189814441,快宝(上海)网络技术有限公司(上海)网络技术有限公司(快宝上门取件武汉市),商企类,退换货（商企）,快宝退换货（商企）,普通,2024-04-10,"03916800,03881828","徐玉婷,申莉莉",,,03916800,徐玉婷,0.0002,0.0020754717,0.25,0,0,0
1449,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101160321422,武汉市新攀登科技有限公司,91100943117850,武汉市新攀登科技有限公司,1100165060583,新攀登(特快),商企类,生产加工制造业,加工制造,黄金,2023-07-31,03635573,李文枫,,,03635573,李文枫,0.0021,0.0334905658,224.89,0.1913,0.7452505478,2282.04
1450,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101365513635,武汉哈乐沃德网络科技有限公司,91101107637793,武汉哈乐沃德网络科技有限公司,1100219385910,武汉哈乐沃德网络科技有限公司(特快),商企类,IT通讯类,互联网,普通,2025-06-04,03469518,张涛,,,03469518,张涛,0.0001,0.0009433962,0.1,0.0007,0.0117515579,0.35
1451,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101442444522,正荣物业服务有限公司武汉分公司,91101094948197,正荣物业服务有限公司武汉分公司,1100215311847,正荣物业服务有限公司武汉分公司(特快),商企类,房产建筑,物业管理、商业中心,白银,2025-03-21,03881832,邢伟玉,,,,,0,0,0,0.0047,0.0667828019,4.7
1452,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101452244194,国维（武汉）管理服务有限公司,91101080516485,国维（武汉）管理服务有限公司,1100210917136,国维（武汉）管理服务有限公司(特快),商企类,商业服务类,专业服务、咨询（财会、法律、人力资源等）,普通,2025-01-10,03881832,邢伟玉,,,,,0,0,0,0.003,0.0339155268,1.5
1453,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101485669494,武汉听讼信息技术有限公司,91100981094542,武汉听讼信息技术有限公司,1100178408640,武汉听讼信息技术有限公司(特快、航空专线),商企类,IT通讯类,IT服务类,铂金,2023-11-30,"03374720,01611668","张放,聂惠",4003356186,马丽,03374720,张放,0.0267,0.1937830186,142.41,0,0,0
1454,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1101490072005,武汉浩气堂大药房有限公司,91100950545493,武汉浩气堂大药房有限公司,1100169199298,HQTDYF(武汉浩气堂大药房有限公司),商企类,医药类,药品销售,普通,2023-08-25,03635573,李文枫,,,,,0,0,0,0.0001,0.0009433962,0.1
1455,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1102069703852,武汉恒尊信息科技有限公司,91101036508746,武汉恒尊信息科技有限公司,1100195289893,恒尊信息科技(国内特快),商企类,商业服务类,其他,白银,2024-07-05,03789508,董娅娜,,,,,0,0,0,0.005,0.0854201579,7.9
1456,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1102812421866,上海交银信息数据有限公司武汉分公司,91101102341105,上海交银信息数据有限公司武汉分公司,1100217762276,上海交银信息数据有限公司武汉分公司(特快),商企类,金融类,其他,普通,2025-05-06,03881832,邢伟玉,,,,,0,0,0,0.0007,0.0081008309,0.7
1457,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1102812421866,上海交银信息数据有限公司武汉分公司,91101155901284,上海交银信息数据有限公司武汉分公司-特快,1100234876046,上海交银信息数据有限公司武汉分公司(特快专递),商企类,金融类,对账单寄递,,2025-11-06,03469518,张涛,,,03469518,张涛,0.0013,0.0136037733,2.4,0,0,0
1458,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1102980830989,湖北脆脆鲜食品有限公司,91101110337839,湖北脆脆鲜食品有限公司,1100220136286,湖北脆脆鲜食品有限公司(电商标快),商企类,生鲜特产,特产类,白银,2025-06-16,03823492,陈夏,,,,,0,0,0,0.1074,0.4747101326,2348
1459,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,C1104199595217,湖北省多友智驾科技有限公司,91101195757186,湖北省多友智驾科技有限公司,1100245305214,湖北省多友智驾科技有限公司(特快),商企类,商业服务类,汽车租赁,,2026-04-22,03635573,李文枫,,,03635573,李文枫,0.0001,0.0013584906,0.03,0,0,0
1460,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43007911,武汉市洪山软件园揽投部,43007911,武汉市洪山软件园揽投部,P0000001904789,王成刚,80000002232942,王成刚,1030001006078,王成刚(邮政公事寄递),商企类,其他,其他,白银,2015-11-23,19601021,寄递武汉市,4012140468,寄递武汉市,19601021,寄递武汉市,0.0001,0.0003773585,0.1,0.0001,0.0003773585,0.1
1461,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43026700,武汉市洪山南湖揽投部,43026700,武汉市洪山南湖揽投部,C0000005400740,中煤科工集团武汉设计研究院有限公司,90000007023765,中煤科工集团武汉设计研究院有限公司,1100087233814,中煤科工集团武汉设计研究院(国内特快),商企类,生产加工制造业,汽车,铂金,2021-04-23,03560805,王小刚,,,03560805,王小刚,0.0104,0.5620754705,603.144,0.0136,1.1109392515,1035.01
1463,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43026700,武汉市洪山南湖揽投部,43026700,武汉市洪山南湖揽投部,C0000009342479,瀛楚京佑（武汉）知识产权服务有限公司,90000011505833,瀛楚京佑（武汉）知识产权服务有限公司,1030002071925,瀛楚京佑（武汉）知识产权服务有限公司(国内标快),商企类,商业服务类,专业服务、咨询（财会、法律、人力资源等）,普通,2018-06-04,03560805,王小刚,,,,,0,0,0,0.0044,0.0868099364,7.6
1464,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43026700,武汉市洪山南湖揽投部,43026700,武汉市洪山南湖揽投部,C1100468582173,中国舰船研究设计中心,80000009743137,舰船研究设计中心-中国船舶重工集团第七〇一研究所,1100037132390,舰船研究设计中心(中国船舶重工集团第七0一研究所（后勤集团）),商企类,生产加工制造业,大型设备、机电设备、重工业,白银,2019-09-24,03560805,王小刚,,,03560805,王小刚,0.0068,0.1247169822,18.911,0.0053,0.1004443921,7.43
1465,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43026700,武汉市洪山南湖揽投部,43026700,武汉市洪山南湖揽投部,C1100491779997,兴业银行股份有限公司武汉分行,91101098736332,兴业银行股份有限公司武汉分行-信用卡中心,1100216629424,兴业银行股份有限公司武汉分行(特快),商企类,金融类,积分礼品配送,普通,2025-04-14,03560805,王小刚,,,03560805,王小刚,0.001,0.0036792453,10.075,0.0077,0.0383618221,188.07
1466,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43026700,武汉市洪山南湖揽投部,43026700,武汉市洪山南湖揽投部,C1100608523286,武汉迪爱环保科技有限公司,91100600180737,武汉迪爱环保科技有限公司-X武汉迪爱环保科技有限公司,1100101333362,武汉迪爱环保科技有限公司(电商标快),商企类,贸易、消费品、调换货,快速消费品（食品、饮料、烟酒、日化）,钻石,2021-11-26,"03374720,01611674,01611344","张放,王竸,彭光辉",,,,,0,0,0,0.2612,2.3546697641,14695.045
1467,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43026700,武汉市洪山南湖揽投部,43026700,武汉市洪山南湖揽投部,C1100715776049,武汉青橙生物科技有限公司,91101113721918,武汉青橙生物科技有限公司-电商标快,1100221584138,武汉青橙生物科技有限公司(电商标快),商企类,生鲜特产,其他类,,2025-07-02,03560805,王小刚,,,03560805,王小刚,0.0102,0.1586132067,877.18,0,0,0
1468,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43026700,武汉市洪山南湖揽投部,43026700,武汉市洪山南湖揽投部,C1100886736527,武汉亿盛商贸有限公司,91100841179428,武汉亿盛商贸有限公司,1100142868933,亿盛(武汉亿盛商贸有限公司),商企类,生鲜特产,其他类,普通,2023-01-13,01613532,黄文娟,4003372207,黄文娟,,,0,0,0,0.0002,0.0010146616,5.96
1469,420000,湖北省,420100,武汉市,420111,洪山区,43000600,湖北省寄递事业部,43001800,武汉市寄递事业部,43006009,武汉市洪山区寄递事业部,43026700,武汉市洪山南湖揽投部,43026700,武汉市洪山南湖揽投部,C1100901920328,中国人寿保险股份有限公司湖北省分公司,91101018929855,中国人寿保险股份有限公司湖北省分公司-（武泰闸）,1100190447030,中国人寿保险股份有限公司湖北省分公司(国内特快),商企类,保险类,寿险保单配送,铂金,2024-04-19,03560805,王小刚,4003356186,马丽,03560805,王小刚,0.0099,0.11962264,196.944,0.2041,2.224304803,2567.781
